Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
england,0.001
ve,0.018
people,0.001
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.034
ann_leckie,0.0
anti,0.001
duck,0.018
go,0.021
28sd7wu,0.001
stopfascists,0.001
empire,0.0
politico,0.001
jesus,0.0
project,0.008
brexit,0.01
america,0.001
built,0.018
p,0.026
eu,0.001
roman,0.009
notoeu,0.001
actually,0.001
time,0.001
new,0.0
2016,0.001
define,0.008
http,0.001
uk,0.001
scottish,0.026
ntlmuseumsscot,0.001
big,0.001
welcome,0.001
revived,0.0
downtown,0.008
bible,0.0
merry,0.001
fall,0.0
comeback,0.001
post,0.018
now,0.001
prophecy,0.0
davidjo52951945,0.008
stone,0.018
prehistoric,0.008
ironage,0.008
like,0.001
trump,0.001
joke,0.008
age,0.087
britain,0.042
normans,0.023
will,0.009
matter,0.008
s,0.009
fearmongering,0.0
id,0.001
t,0.001
iron,0.148
country,0.001
archaeologist,0.018
com,0.001
happier,0.026
ianjarmaine,0.0
