Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
ve,0.018
people,0.001
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
dopey,0.018
duck,0.011
go,0.027
28sd7wu,0.001
stopfascists,0.001
41,0.018
empire,0.0
politico,0.001
jesus,0.0
project,0.008
brexit,0.009
built,0.017
fascistic,0.018
eu,0.001
roman,0.024
notoeu,0.001
actually,0.001
yfdoawaaqbaj,0.059
take,0.0
new,0.0
2016,0.001
define,0.008
europe,0.0
return,0.001
uk,0.001
welsh,0.018
welcome,0.001
revived,0.0
downtown,0.008
bible,0.0
merry,0.001
fall,0.0
comeback,0.001
post,0.03
america,0.001
prophecy,0.0
pages,0.018
faster,0.018
davidjo52951945,0.008
7billions,0.018
stone,0.008
prehistoric,0.008
ironage,0.008
like,0.001
trump,0.001
joke,0.008
age,0.009
http,0.001
britain,0.009
will,0.009
matter,0.008
s,0.009
fearmongering,0.0
t,0.006
iron,0.009
heatherwheeler,0.018
archaeologist,0.008
higher,0.018
com,0.001
professor,0.018
ianjarmaine,0.0
