Term,Value
go,0.012
revived,0.0
now,0.127
countrywhere,0.013
notoeu,0.001
actually,0.001
going,0.001
2016,0.001
documentaries,0.126
fall,0.0
migrant,0.001
like,0.001
t,0.001
archaeologist,0.038
13363442,0.006
en,0.013
people,0.0
back,0.009
connections,0.008
eu,0.001
hlf,0.126
empire,0.0
jesus,0.0
will,0.009
brexit,0.01
written,0.006
international,0.013
europe,0.0
iron,0.009
men,0.126
merry,0.001
comeback,0.001
post,0.008
stone,0.008
bible,0.0
trump,0.007
joke,0.008
industry,0.013
roman,0.009
com,0.001
ianjarmaine,0.0
major,0.0
appeals,0.0
civil,0.01
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
feasts,0.013
uncontrolled,0.0
fearmongering,0.0
anti,0.001
duck,0.009
28sd7wu,0.001
stopfascists,0.001
politico,0.001
revival,0.006
lol,0.023
eurefresults,0.007
define,0.008
form,0.007
downtown,0.008
excuse,0.013
prophecy,0.0
napoleon,0.01
davidjo52951945,0.023
prehistoric,0.008
ironage,0.008
awakening,0.008
us,0.001
project,0.008
matter,0.008
uk,0.001
country,0.001
stupiddamnlibs,0.003
averages,0.013
history,0.126
ann_leckie,0.0
ve,0.009
ages,0.001
middle,0.001
britain,0.009
dragging,0.013
built,0.008
s,0.009
speech,0.013
take,0.001
european,0.0
province,0.007
http,0.001
welcome,0.007
america,0.001
age,0.009
time,0.001
