Term,Value
uncontrolled,0.0
b4dstr1ng,0.019
major,0.0
appeals,0.0
england,0.006
ve,0.009
people,0.001
existing,0.019
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
moralkerosene,0.019
want,0.001
duck,0.009
go,0.021
28sd7wu,0.001
stopfascists,0.001
empire,0.0
trump,0.009
jesus,0.0
project,0.008
brexit,0.01
now,0.0
court,0.019
built,0.03
spineless,0.019
eu,0.001
disease,0.019
s,0.009
notoeu,0.001
actually,0.001
fatal,0.019
segregated,0.019
politico,0.001
take,0.001
https,0.001
women,0.006
2016,0.008
define,0.008
return,0.001
uk,0.001
welcome,0.008
revived,0.0
downtown,0.008
hmm,0.019
bible,0.008
merry,0.001
fall,0.0
comeback,0.001
post,0.009
america,0.001
prophecy,0.0
knowledge,0.019
davidjo52951945,0.008
going,0.0
stone,0.018
prehistoric,0.008
ironage,0.008
like,0.001
joke,0.008
age,0.009
http,0.001
britain,0.009
us,0.0
will,0.009
matter,0.008
roman,0.01
fearmongering,0.0
t,0.001
iron,0.009
archaeologist,0.008
com,0.001
ianjarmaine,0.0
